puzzle_type,puzzle_idx,final_status,position,cnn_prediction,cnn_confidence,true_digit,true_digit_rank,true_digit_prob,confusion_type,full_ranking
hexasudoku_16x16,69,two,"(12, 6)",12,0.9749855399131775,14,2,0.02501443400979042,E->C,"[(12, 0.9749855399131775), (14, 0.02501443400979042), (16, 1.2864068317519628e-11), (10, 3.283072327452813e-13), (6, 1.3514883656640109e-13)]"
hexasudoku_16x16,70,two,"(0, 12)",12,0.5841745734214783,14,2,0.41582539677619934,E->C,"[(12, 0.5841745734214783), (14, 0.41582539677619934), (16, 1.2192145903977547e-10), (15, 2.434000917483914e-11), (13, 1.804626066637116e-11)]"
hexasudoku_16x16,70,two,"(13, 12)",9,0.6172794699668884,16,2,0.3827205300331116,G->9,"[(9, 0.6172794699668884), (16, 0.3827205300331116), (3, 2.8042246302817375e-09), (8, 2.7994306091988497e-13), (10, 5.523978305078123e-16)]"
hexasudoku_16x16,71,uncorrectable,"(5, 7)",12,0.9982169270515442,2,2,0.0014283566270023584,2->C,"[(12, 0.9982169270515442), (2, 0.0014283566270023584), (10, 0.00022847275249660015), (14, 0.00011550509952940047), (16, 1.0019445653597359e-05)]"
hexasudoku_16x16,71,uncorrectable,"(11, 11)",10,0.8849747180938721,13,2,0.11497198045253754,D->A,"[(10, 0.8849747180938721), (13, 0.11497198045253754), (11, 5.330179919837974e-05), (2, 4.777959805579712e-09), (12, 1.839352836707775e-10)]"
hexasudoku_16x16,71,uncorrectable,"(12, 15)",14,0.9999994039535522,15,6,1.6436756122839569e-10,F->E,"[(14, 0.9999994039535522), (12, 5.761585839536565e-07), (16, 6.63613075602143e-09), (13, 3.2879250433381912e-09), (11, 2.3645341240552398e-09)]"
hexasudoku_16x16,73,uncorrectable,"(1, 1)",6,0.9697942733764648,16,2,0.030205687507987022,G->6,"[(6, 0.9697942733764648), (16, 0.030205687507987022), (8, 4.986987489630224e-10), (5, 1.834400131794922e-10), (12, 2.135404266606633e-12)]"
hexasudoku_16x16,73,uncorrectable,"(6, 2)",15,0.47886425256729126,14,4,0.06098116561770439,E->F,"[(15, 0.47886425256729126), (8, 0.3469164967536926), (16, 0.10383295267820358), (14, 0.06098116561770439), (4, 0.005057726986706257)]"
hexasudoku_16x16,73,uncorrectable,"(9, 12)",9,0.5467779636383057,16,2,0.44446656107902527,G->9,"[(9, 0.5467779636383057), (16, 0.44446656107902527), (15, 0.008617604151368141), (4, 7.949542487040162e-05), (10, 3.974071660195477e-05)]"
hexasudoku_16x16,73,uncorrectable,"(11, 15)",14,0.9762622714042664,15,2,0.023737575858831406,F->E,"[(14, 0.9762622714042664), (15, 0.023737575858831406), (12, 8.45648955305478e-08), (5, 6.231946070300864e-10), (16, 2.154725009528846e-11)]"
hexasudoku_16x16,74,uncorrectable,"(11, 5)",1,0.8019722700119019,7,2,0.19237762689590454,7->1,"[(1, 0.8019722700119019), (7, 0.19237762689590454), (9, 0.004451311193406582), (2, 0.0010823991615325212), (8, 6.547247903654352e-05)]"
hexasudoku_16x16,74,uncorrectable,"(13, 10)",14,0.9762622714042664,15,2,0.023737575858831406,F->E,"[(14, 0.9762622714042664), (15, 0.023737575858831406), (12, 8.45648955305478e-08), (5, 6.231946070300864e-10), (16, 2.154725009528846e-11)]"
hexasudoku_16x16,74,uncorrectable,"(15, 0)",12,0.8682866096496582,14,2,0.1278524249792099,E->C,"[(12, 0.8682866096496582), (14, 0.1278524249792099), (13, 0.00385361909866333), (16, 4.030587660963647e-06), (10, 2.376969632678083e-06)]"
hexasudoku_16x16,76,uncorrectable,"(2, 12)",15,0.8531758785247803,16,2,0.0868106558918953,G->F,"[(15, 0.8531758785247803), (16, 0.0868106558918953), (4, 0.05961322411894798), (10, 0.00039765058318153024), (11, 1.487909457864589e-06)]"
hexasudoku_16x16,76,uncorrectable,"(7, 1)",9,0.6172794699668884,16,2,0.3827205300331116,G->9,"[(9, 0.6172794699668884), (16, 0.3827205300331116), (3, 2.8042246302817375e-09), (8, 2.7994306091988497e-13), (10, 5.523978305078123e-16)]"
hexasudoku_16x16,76,uncorrectable,"(10, 6)",14,0.8481470942497253,4,2,0.13986115157604218,4->E,"[(14, 0.8481470942497253), (4, 0.13986115157604218), (13, 0.005570934619754553), (12, 0.002833721460774541), (10, 0.0014405976980924606)]"
hexasudoku_16x16,77,uncorrectable,"(8, 4)",12,0.9976342916488647,14,2,0.0023652000818401575,E->C,"[(12, 0.9976342916488647), (14, 0.0023652000818401575), (2, 3.778720554237225e-07), (13, 3.1822640522705115e-08), (15, 2.733891335537919e-08)]"
hexasudoku_16x16,77,uncorrectable,"(10, 11)",4,0.5648240447044373,9,2,0.29849663376808167,9->4,"[(4, 0.5648240447044373), (9, 0.29849663376808167), (8, 0.1366773545742035), (1, 1.819754515963723e-06), (16, 1.0462102295605291e-07)]"
hexasudoku_16x16,77,uncorrectable,"(13, 9)",6,0.7775846123695374,16,4,0.027034878730773926,G->6,"[(6, 0.7775846123695374), (14, 0.1289631575345993), (11, 0.06611975282430649), (16, 0.027034878730773926), (5, 0.0001565004204167053)]"
hexasudoku_16x16,78,uncorrectable,"(0, 11)",1,0.9999645948410034,6,3,1.0743691746029072e-05,6->1,"[(1, 0.9999645948410034), (5, 2.2447367882705294e-05), (6, 1.0743691746029072e-05), (12, 2.0325439891166752e-06), (8, 2.3021563322345173e-07)]"
hexasudoku_16x16,78,uncorrectable,"(3, 3)",1,0.9881128668785095,6,3,0.004227472469210625,6->1,"[(1, 0.9881128668785095), (12, 0.005752946250140667), (6, 0.004227472469210625), (13, 0.0017492148326709867), (2, 0.00012818850518669933)]"
hexasudoku_16x16,79,uncorrectable,"(1, 14)",10,0.9971413016319275,16,2,0.0028585989493876696,G->A,"[(10, 0.9971413016319275), (16, 0.0028585989493876696), (8, 2.3063771337206163e-08), (9, 1.9365971937190807e-08), (13, 5.4660609372092495e-09)]"
hexasudoku_16x16,79,uncorrectable,"(5, 12)",10,0.9896307587623596,16,2,0.01036809105426073,G->A,"[(10, 0.9896307587623596), (16, 0.01036809105426073), (13, 6.872539302094083e-07), (11, 5.474993258758332e-07), (14, 4.723330060407704e-10)]"
hexasudoku_16x16,79,uncorrectable,"(12, 6)",6,0.8386092782020569,16,2,0.138078972697258,G->6,"[(6, 0.8386092782020569), (16, 0.138078972697258), (11, 0.023180218413472176), (4, 0.00011942238779738545), (5, 1.169226652564248e-05)]"
hexasudoku_16x16,80,single,"(14, 12)",10,0.9080440402030945,16,2,0.09187227487564087,G->A,"[(10, 0.9080440402030945), (16, 0.09187227487564087), (14, 8.11153877293691e-05), (13, 1.1875471273015137e-06), (11, 1.024334096655366e-06)]"
hexasudoku_16x16,81,single,"(7, 6)",9,0.9970456957817078,5,2,0.0027532579842954874,5->9,"[(9, 0.9970456957817078), (5, 0.0027532579842954874), (3, 0.0001848078827606514), (8, 1.1664733392535709e-05), (16, 4.651899871532805e-06)]"
hexasudoku_16x16,82,single,"(5, 10)",6,0.7333056926727295,16,2,0.26646363735198975,G->6,"[(6, 0.7333056926727295), (16, 0.26646363735198975), (5, 0.00022091642313171178), (12, 9.75668262981344e-06), (10, 1.330762389173401e-09)]"
hexasudoku_16x16,83,two,"(7, 9)",12,0.867540180683136,14,2,0.13245974481105804,E->C,"[(12, 0.867540180683136), (14, 0.13245974481105804), (10, 6.65819710476967e-09), (2, 4.472515247044839e-09), (15, 3.775319168397573e-09)]"
hexasudoku_16x16,83,two,"(12, 0)",7,0.8093089461326599,8,2,0.18455035984516144,8->7,"[(7, 0.8093089461326599), (8, 0.18455035984516144), (2, 0.005448088049888611), (4, 0.0006821283604949713), (9, 9.15615055419039e-06)]"
hexasudoku_16x16,84,uncorrectable,"(2, 8)",6,0.5514926910400391,11,2,0.4484112560749054,B->6,"[(6, 0.5514926910400391), (11, 0.4484112560749054), (4, 8.708667155588046e-05), (5, 8.419012374361046e-06), (16, 3.1509495102000074e-07)]"
hexasudoku_16x16,84,uncorrectable,"(4, 8)",9,0.9781996607780457,4,2,0.020484760403633118,4->9,"[(9, 0.9781996607780457), (4, 0.020484760403633118), (1, 0.0013154838234186172), (10, 2.2930638721163632e-08), (8, 2.1326915344843655e-08)]"
hexasudoku_16x16,84,uncorrectable,"(10, 13)",8,0.7847785949707031,3,2,0.18727989494800568,3->8,"[(8, 0.7847785949707031), (3, 0.18727989494800568), (9, 0.02789292484521866), (5, 3.8915281038498506e-05), (1, 6.971532457100693e-06)]"
hexasudoku_16x16,84,uncorrectable,"(12, 1)",2,0.9974899291992188,8,5,1.7687016224954277e-05,8->2,"[(2, 0.9974899291992188), (3, 0.002434483030810952), (1, 3.231372465961613e-05), (7, 2.1228914192761295e-05), (8, 1.7687016224954277e-05)]"
hexasudoku_16x16,84,uncorrectable,"(14, 4)",9,0.980937659740448,5,2,0.017101949080824852,5->9,"[(9, 0.980937659740448), (5, 0.017101949080824852), (16, 0.0019595695193856955), (3, 7.71087798057124e-07), (8, 9.694685054739693e-09)]"
hexasudoku_16x16,85,uncorrectable,"(5, 10)",10,0.6213884949684143,2,2,0.3786115348339081,2->A,"[(10, 0.6213884949684143), (2, 0.3786115348339081), (7, 1.5910559980625294e-08), (8, 1.1572651281710478e-08), (3, 9.903144970735411e-09)]"
hexasudoku_16x16,85,uncorrectable,"(10, 10)",14,0.996256947517395,12,2,0.003729530842974782,C->E,"[(14, 0.996256947517395), (12, 0.003729530842974782), (6, 1.2168415196356364e-05), (13, 6.82658139794512e-07), (8, 4.896599534731649e-07)]"
hexasudoku_16x16,86,single,"(12, 5)",3,0.9539233446121216,5,2,0.04607655107975006,5->3,"[(3, 0.9539233446121216), (5, 0.04607655107975006), (9, 1.2283996397854935e-07), (8, 2.2412331546206588e-08), (16, 2.3564732387626464e-09)]"
hexasudoku_16x16,87,single,"(7, 13)",12,0.8682866096496582,14,2,0.1278524249792099,E->C,"[(12, 0.8682866096496582), (14, 0.1278524249792099), (13, 0.00385361909866333), (16, 4.030587660963647e-06), (10, 2.376969632678083e-06)]"
hexasudoku_16x16,88,uncorrectable,"(2, 12)",7,0.8322892189025879,9,2,0.16537530720233917,9->7,"[(7, 0.8322892189025879), (9, 0.16537530720233917), (2, 0.0020595986861735582), (1, 0.00014556953101418912), (3, 7.604532584082335e-05)]"
hexasudoku_16x16,88,uncorrectable,"(6, 10)",8,0.4476129710674286,16,3,0.15688025951385498,G->8,"[(8, 0.4476129710674286), (5, 0.23769041895866394), (16, 0.15688025951385498), (3, 0.10682256519794464), (11, 0.022612687200307846)]"
hexasudoku_16x16,88,uncorrectable,"(8, 14)",9,0.7879969477653503,16,2,0.21200257539749146,G->9,"[(9, 0.7879969477653503), (16, 0.21200257539749146), (7, 2.7029975058212585e-07), (4, 1.9740315337912762e-07), (3, 9.222056007729407e-09)]"
hexasudoku_16x16,89,two,"(3, 3)",4,0.9004178643226624,10,2,0.09952858090400696,A->4,"[(4, 0.9004178643226624), (10, 0.09952858090400696), (7, 2.570599281170871e-05), (1, 2.49988806899637e-05), (9, 1.5922255443001632e-06)]"
hexasudoku_16x16,89,two,"(4, 9)",12,0.9999786615371704,14,2,2.129399945260957e-05,E->C,"[(12, 0.9999786615371704), (14, 2.129399945260957e-05), (16, 1.147075767704564e-08), (13, 7.77623937464611e-11), (6, 4.7345630888040446e-11)]"
hexasudoku_16x16,91,uncorrectable,"(11, 10)",9,0.9501373767852783,5,2,0.04719415679574013,5->9,"[(9, 0.9501373767852783), (5, 0.04719415679574013), (3, 0.002646330976858735), (16, 2.199181108153425e-05), (8, 4.6512877105442385e-08)]"
hexasudoku_16x16,91,uncorrectable,"(15, 15)",10,0.5532323718070984,16,2,0.446767657995224,G->A,"[(10, 0.5532323718070984), (16, 0.446767657995224), (9, 1.1340329786335701e-09), (11, 5.104452416304639e-10), (14, 5.0738351020651606e-11)]"
hexasudoku_16x16,92,uncorrectable,"(0, 9)",7,0.9861467480659485,3,2,0.011553128249943256,3->7,"[(7, 0.9861467480659485), (3, 0.011553128249943256), (5, 0.002274939324706793), (1, 2.2791109586250968e-05), (2, 1.8936333390229265e-06)]"
hexasudoku_16x16,92,uncorrectable,"(9, 3)",8,0.9922341108322144,16,2,0.007765858434140682,G->8,"[(8, 0.9922341108322144), (16, 0.007765858434140682), (11, 6.22244131220917e-11), (5, 2.047767684587587e-11), (6, 1.0235841037611881e-12)]"
hexasudoku_16x16,92,uncorrectable,"(11, 11)",10,0.8441837430000305,16,2,0.1558162122964859,G->A,"[(10, 0.8441837430000305), (16, 0.1558162122964859), (12, 5.261480140461572e-08), (11, 3.909140566804581e-09), (9, 3.602175668859786e-09)]"
hexasudoku_16x16,94,two,"(0, 2)",15,0.5200502872467041,14,2,0.4796011745929718,E->F,"[(15, 0.5200502872467041), (14, 0.4796011745929718), (13, 0.00015071389498189092), (12, 0.0001413470454281196), (11, 4.08825944759883e-05)]"
hexasudoku_16x16,94,two,"(13, 11)",2,0.5373959541320801,7,2,0.4621039927005768,7->2,"[(2, 0.5373959541320801), (7, 0.4621039927005768), (1, 0.0004970679874531925), (3, 2.8907495561725227e-06), (12, 1.0354018087355144e-07)]"
hexasudoku_16x16,95,uncorrectable,"(3, 0)",3,0.8196648359298706,8,2,0.18010112643241882,8->3,"[(3, 0.8196648359298706), (8, 0.18010112643241882), (11, 0.0001364948257105425), (6, 8.88049034983851e-05), (2, 8.71344036568189e-06)]"
hexasudoku_16x16,95,uncorrectable,"(6, 7)",9,0.7016748189926147,16,2,0.2913864552974701,G->9,"[(9, 0.7016748189926147), (16, 0.2913864552974701), (10, 0.006894639227539301), (8, 2.7386176952859387e-05), (4, 8.11061545391567e-06)]"
hexasudoku_16x16,96,uncorrectable,"(2, 11)",3,0.9027766585350037,7,2,0.09706126898527145,7->3,"[(3, 0.9027766585350037), (7, 0.09706126898527145), (9, 0.00016200447862502187), (2, 1.2095533463707397e-07), (16, 6.769871330192245e-09)]"
hexasudoku_16x16,96,uncorrectable,"(4, 9)",10,0.981977105140686,13,2,0.018021555617451668,D->A,"[(10, 0.981977105140686), (13, 0.018021555617451668), (11, 7.146337566155125e-07), (14, 3.085943092173693e-07), (12, 1.61647363938755e-07)]"
hexasudoku_16x16,96,uncorrectable,"(10, 5)",12,0.940655529499054,16,2,0.05912701040506363,G->C,"[(12, 0.940655529499054), (16, 0.05912701040506363), (11, 0.0001762054453138262), (14, 4.0530419937567785e-05), (13, 5.856161351402989e-07)]"
hexasudoku_16x16,96,uncorrectable,"(11, 4)",7,0.9997300505638123,2,4,2.2634991182712838e-05,2->7,"[(7, 0.9997300505638123), (4, 0.00022246368462219834), (1, 2.3926884750835598e-05), (2, 2.2634991182712838e-05), (12, 7.407719522234402e-07)]"
hexasudoku_16x16,96,uncorrectable,"(12, 13)",7,0.9861467480659485,3,2,0.011553128249943256,3->7,"[(7, 0.9861467480659485), (3, 0.011553128249943256), (5, 0.002274939324706793), (1, 2.2791109586250968e-05), (2, 1.8936333390229265e-06)]"
hexasudoku_16x16,96,uncorrectable,"(15, 3)",5,0.9972364902496338,3,2,0.0025562772061675787,3->5,"[(5, 0.9972364902496338), (3, 0.0025562772061675787), (9, 0.0001986728166230023), (6, 6.734212547598872e-06), (16, 9.920930779117043e-07)]"
hexasudoku_16x16,97,uncorrectable,"(1, 6)",16,0.8891421556472778,8,3,0.03825720399618149,8->G,"[(16, 0.8891421556472778), (9, 0.06456189602613449), (8, 0.03825720399618149), (11, 0.008031963370740414), (14, 6.770957952539902e-06)]"
hexasudoku_16x16,97,uncorrectable,"(7, 10)",10,0.5627582669258118,13,2,0.4350687265396118,D->A,"[(10, 0.5627582669258118), (13, 0.4350687265396118), (11, 0.002172827487811446), (16, 2.0760586494361633e-07), (2, 2.3866303898445462e-12)]"
hexasudoku_16x16,97,uncorrectable,"(14, 13)",12,0.7107990384101868,16,2,0.28621548414230347,G->C,"[(12, 0.7107990384101868), (16, 0.28621548414230347), (6, 0.002957751741632819), (14, 1.8068945792037994e-05), (11, 9.06107834452996e-06)]"
hexasudoku_16x16,98,uncorrectable,"(8, 12)",12,0.8387899398803711,10,3,0.0037922996561974287,A->C,"[(12, 0.8387899398803711), (14, 0.1570923775434494), (10, 0.0037922996561974287), (16, 0.0001350248494418338), (15, 0.00010666076559573412)]"
hexasudoku_16x16,98,uncorrectable,"(13, 0)",9,0.5220454335212708,4,2,0.477946937084198,4->9,"[(9, 0.5220454335212708), (4, 0.477946937084198), (16, 7.291959263966419e-06), (10, 2.5274334802816156e-07), (5, 5.061808039386051e-08)]"
hexasudoku_16x16,99,two,"(2, 8)",9,0.5124680995941162,16,2,0.4875265061855316,G->9,"[(9, 0.5124680995941162), (16, 0.4875265061855316), (7, 5.216402314545121e-06), (10, 8.604035173220836e-08), (3, 7.57855378452632e-09)]"
hexasudoku_16x16,99,two,"(14, 12)",9,0.9501373767852783,5,2,0.04719415679574013,5->9,"[(9, 0.9501373767852783), (5, 0.04719415679574013), (3, 0.002646330976858735), (16, 2.199181108153425e-05), (8, 4.6512877105442385e-08)]"
